Transaction_ID,Timestamp,Customer_ID,Customer_Phone,City,Channel,Transaction_Type,Amount_CFA,Fee_Rate,Fee_CFA,Discount_Applied,Promo_Code,Merchant_ID,Merchant_Category,Agent_ID,KYC_Level,Status,Reversed,FRAUD_Score,Device_OS,Balance_Before_CFA,Balance_After_CFA
TXN0929,2025-11-25 04:41:59,C10155,221809402445,Mbour,App,P2P,2000,0.015,30,TRUE,WEEKEND,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.25,Android,197256,195226
TXN0415,2025-11-25 05:35:18,C10197,221518888806,Ziguinchor,USSD,AIRTIME,1000,0.005,5,FALSE,,M0000,None,,LEVEL_0,FAILED,FALSE,0.15,iOS,138457,138457
TXN0761,2025-11-25 08:16:16,C10009,221928327648,Thiès,Agent,BILL_PAY,15000,0.0,0,TRUE,WEEKEND,M6806,Grocery,A242,LEVEL_1,FAILED,FALSE,0.07,Android,4942,4942
TXN0407,2025-11-25 10:37:22,C10095,221412328120,Touba,USSD,CASH_IN,75000,0.0,0,FALSE,,M0000,None,A6514,LEVEL_0,SUCCESS,FALSE,0.15,Android,158226,233226
TXN0524,2025-11-25 10:40:10,C10206,221796275705,Rufisque,USSD,CASH_IN,5000,0.0,0,TRUE,PAYBILL5,M0000,None,A1147,LEVEL_1,FAILED,FALSE,0.17,Android,116492,116492
TXN0235,2025-11-25 11:39:35,C10146,221159212499,Guédiawaye,USSD,CASH_OUT,100000,0.01,1000,FALSE,,M0000,None,A6998,LEVEL_2,FAILED,FALSE,0.47,iOS,30991,30991
TXN0599,2025-11-25 12:13:51,C10211,221310278681,Rufisque,App,P2P,10000,0.01,100,TRUE,WEEKEND,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.08,Android,215682,205582
TXN0151,2025-11-25 15:50:58,C10038,221354278498,Dakar,USSD,P2P,20000,0.005,100,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.14,Android,138276,118176
TXN0957,2025-11-25 18:25:45,C10073,221309232719,Guédiawaye,App,P2P,50000,0.01,500,TRUE,PAYBILL5,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.15,iOS,62451,11951
TXN0887,2025-11-25 18:26:07,C10164,221516060715,Mbour,App,MERCHANT_PAY,1000,0.0,0,FALSE,,M7956,Pharmacy,,LEVEL_1,SUCCESS,FALSE,0.17,Android,118107,117107
TXN0840,2025-11-25 18:36:53,C10194,221103697117,Kaolack,USSD,CASH_IN,50000,0.0,0,FALSE,,M0000,None,A4910,LEVEL_1,SUCCESS,FALSE,0.1,Android,10859,60859
TXN0129,2025-11-25 20:55:22,C10122,221379237474,Guédiawaye,App,MERCHANT_PAY,2000,0.01,20,FALSE,,M9923,Transport,,LEVEL_0,SUCCESS,FALSE,0.13,Android,134146,132126
TXN0128,2025-11-26 04:01:55,C10198,221706540515,Mbour,USSD,CASH_OUT,5000,0.005,25,FALSE,,M0000,None,A6829,LEVEL_0,SUCCESS,FALSE,0.07,Android,184488,179463
TXN0847,2025-11-26 04:21:30,C10076,221193149190,Saint-Louis,App,CASH_IN,30000,0.0,0,FALSE,,M0000,None,A8241,LEVEL_1,SUCCESS,FALSE,0.14,Android,104152,134152
TXN0113,2025-11-26 10:43:16,C10192,221277901043,Pikine,App,CASH_IN,30000,0.0,0,FALSE,,M0000,None,A3689,LEVEL_1,SUCCESS,FALSE,0.12,Android,228887,258887
TXN0316,2025-11-26 11:30:18,C10027,221333872624,Dakar,App,CASH_OUT,50000,0.005,250,FALSE,,M0000,None,A015,LEVEL_1,FAILED,FALSE,0.12,Android,75299,75299
TXN0636,2025-11-26 12:33:21,C10048,221036541458,Dakar,App,AIRTIME,1500,0.0,0,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.0,iOS,219440,217940
TXN0361,2025-11-26 12:45:55,C10042,221242786801,Touba,App,P2P,3000,0.005,15,FALSE,,M0000,None,,LEVEL_3,SUCCESS,FALSE,0.16,Android,282012,278997
TXN0950,2025-11-26 17:32:38,C10142,221539502402,Rufisque,App,P2P,2000,0.015,30,FALSE,,M0000,None,,LEVEL_3,SUCCESS,FALSE,0.14,FeaturePhone,216495,214465
TXN0845,2025-11-26 20:29:51,C10121,221692221969,Thiès,App,P2P,10000,0.01,100,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.13,FeaturePhone,26810,16710
TXN0069,2025-11-26 20:43:01,C10183,221880592962,Touba,USSD,CASH_IN,20000,0.0,0,FALSE,,M0000,None,A4180,LEVEL_2,SUCCESS,FALSE,0.15,Android,210238,230238
TXN0711,2025-11-26 20:57:29,C10168,221521818835,Dakar,App,CASH_IN,5000,0.0,0,TRUE,WEEKEND,M0000,None,A5401,LEVEL_1,FAILED,FALSE,0.14,FeaturePhone,4053,4053
TXN0678,2025-11-26 22:46:24,C10226,221925556258,Pikine,App,MERCHANT_PAY,20000,0.0,0,TRUE,ZEROFEES,M0741,Grocery,,LEVEL_0,SUCCESS,FALSE,0.26,Android,126756,106756
TXN0133,2025-11-26 23:27:21,C10119,221161172400,Dakar,App,P2P,75000,0.01,750,FALSE,,M0000,None,,LEVEL_0,FAILED,FALSE,0.16,Android,25004,25004
TXN0969,2025-11-27 03:50:31,C10018,221095701543,Ziguinchor,App,P2P,10000,0.005,50,FALSE,,M0000,None,,LEVEL_2,SUCCESS,TRUE,0.12,iOS,321151,321151
TXN0384,2025-11-27 05:16:01,C10006,221816184959,Ziguinchor,USSD,BANK_TRANSFER,20000,0.0,0,TRUE,ZEROFEES,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.08,Android,86584,66584
TXN0786,2025-11-27 05:18:24,C10022,221331509839,Guédiawaye,App,P2P,3000,0.015,45,FALSE,,M0000,None,,LEVEL_1,SUCCESS,TRUE,0.21,Android,64311,64311
TXN0756,2025-11-27 08:18:28,C10130,221474517123,Rufisque,Agent,BILL_PAY,15000,0.005,75,FALSE,,M6413,Electronics,A6967,LEVEL_0,SUCCESS,FALSE,0.33,iOS,71359,56284
TXN0676,2025-11-27 09:06:26,C10127,221533942104,Rufisque,App,P2P,8000,0.0,0,TRUE,ZEROFEES,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.06,iOS,65333,57333
TXN0757,2025-11-27 09:13:28,C10125,221369594406,Rufisque,App,BILL_PAY,7500,0.005,38,FALSE,,M1808,Education,,LEVEL_1,SUCCESS,FALSE,0.16,Android,14774,7236
TXN0598,2025-11-27 09:41:04,C10142,221539502402,Pikine,App,P2P,3000,0.01,30,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.04,Android,229575,226545
TXN0219,2025-11-27 10:24:02,C10106,221603859770,Rufisque,Agent,P2P,50000,0.01,500,FALSE,,M0000,None,A8061,LEVEL_1,SUCCESS,TRUE,0.08,iOS,31004,31004
TXN0902,2025-11-27 11:07:34,C10148,221611836736,Dakar,App,CASH_IN,20000,0.0,0,TRUE,PAYBILL5,M0000,None,A9159,LEVEL_2,SUCCESS,FALSE,0.09,Android,53292,73292
TXN0582,2025-11-27 11:56:16,C10028,221731781080,Ziguinchor,USSD,CASH_IN,5000,0.0,0,FALSE,,M0000,None,A3252,LEVEL_1,SUCCESS,FALSE,0.09,iOS,211592,216592
TXN0860,2025-11-27 15:39:26,C10060,221287083172,Rufisque,Agent,P2P,2000,0.0,0,TRUE,ZEROFEES,M0000,None,A7321,LEVEL_3,SUCCESS,FALSE,0.17,Web,124231,122231
TXN0610,2025-11-27 15:41:35,C10235,221216558523,Ziguinchor,USSD,AIRTIME,1000,0.0,0,FALSE,,M0000,None,,LEVEL_2,PENDING,FALSE,0.24,iOS,127023,127023
TXN0787,2025-11-27 21:54:51,C10144,221178390847,Saint-Louis,App,CASH_IN,150000,0.0,0,TRUE,WAVE10,M0000,None,A2991,LEVEL_2,SUCCESS,FALSE,0.19,Android,91285,241285
TXN0986,2025-11-27 23:00:19,C10239,221879470551,Dakar,App,CASH_IN,5000,0.0,0,FALSE,,M0000,None,A3126,LEVEL_2,PENDING,FALSE,0.03,Android,203850,203850
TXN0473,2025-11-27 23:13:49,C10050,221019655698,Dakar,Web,MERCHANT_PAY,8000,0.01,80,FALSE,,M7438,Grocery,,LEVEL_2,FAILED,FALSE,0.05,Web,46081,46081
TXN0498,2025-11-27 23:32:55,C10049,221685014294,Touba,Web,BANK_TRANSFER,75000,0.005,375,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.15,Web,189273,113898
TXN0084,2025-11-28 00:45:14,C10072,221080531003,Ziguinchor,Agent,P2P,8000,0.01,80,FALSE,,M0000,None,A9023,LEVEL_2,SUCCESS,FALSE,0.08,Android,87829,79749
TXN0239,2025-11-28 03:01:36,C10236,221986800025,Mbour,App,CASH_OUT,50000,0.0,0,TRUE,NEWUSER,M0000,None,A9539,LEVEL_2,FAILED,FALSE,0.07,Android,35135,35135
TXN0225,2025-11-28 03:21:35,C10150,221527111161,Pikine,App,P2P,20000,0.015,300,FALSE,,M0000,None,,LEVEL_3,SUCCESS,FALSE,0.08,Android,106277,85977
TXN0683,2025-11-28 03:42:08,C10080,221314737996,Rufisque,App,CASH_OUT,40000,0.01,400,FALSE,,M0000,None,A5686,LEVEL_1,SUCCESS,FALSE,0.08,Android,225978,185578
TXN0728,2025-11-28 04:09:54,C10230,221470168733,Touba,USSD,BANK_TRANSFER,75000,0.01,750,FALSE,,M0000,None,,LEVEL_2,FAILED,FALSE,0.15,Android,43864,43864
TXN0117,2025-11-28 04:15:09,C10164,221516060715,Saint-Louis,Agent,P2P,8000,0.005,40,TRUE,ZEROFEES,M0000,None,A9831,LEVEL_2,SUCCESS,FALSE,0.12,FeaturePhone,77342,69302
TXN0283,2025-11-28 04:38:24,C10137,221377351585,Saint-Louis,Agent,MERCHANT_PAY,2000,0.0,0,FALSE,,M9169,Fuel,A1678,LEVEL_1,SUCCESS,FALSE,0.25,Android,150176,148176
TXN0538,2025-11-28 04:54:09,C10017,221489325288,Saint-Louis,App,P2P,1000,0.005,5,FALSE,,M0000,None,,LEVEL_2,FAILED,FALSE,0.09,iOS,144298,144298
TXN0314,2025-11-28 06:07:35,C10199,221319520585,Dakar,App,CASH_IN,50000,0.0,0,TRUE,WAVE10,M0000,None,A8057,LEVEL_0,PENDING,FALSE,0.19,Web,92327,92327
TXN0369,2025-11-28 06:19:55,C10243,221263689702,Touba,App,P2P,5000,0.015,75,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.13,iOS,5706,631
TXN0140,2025-11-28 08:09:11,C10013,221532871012,Mbour,App,CASH_OUT,50000,0.01,500,FALSE,,M0000,None,A7342,LEVEL_1,FAILED,FALSE,0.02,Android,1358,1358
TXN0336,2025-11-28 10:30:55,C10004,221026542351,Kaolack,Agent,P2P,50000,0.005,250,FALSE,,M0000,None,A084,LEVEL_1,FAILED,FALSE,0.11,Android,16166,16166
TXN0301,2025-11-28 11:05:47,C10120,221504556238,Mbour,App,AIRTIME,1000,0.01,10,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.05,Android,48439,47429
TXN0720,2025-11-28 11:56:37,C10021,221834657871,Rufisque,Agent,BILL_PAY,10000,0.0,0,FALSE,,M2326,Grocery,A3852,LEVEL_2,SUCCESS,FALSE,0.12,Android,225217,215217
TXN0947,2025-11-28 13:01:12,C10134,221612004711,Dakar,App,AIRTIME,2500,0.005,12,FALSE,,M0000,None,,LEVEL_0,SUCCESS,FALSE,0.0,Android,163903,161391
TXN0278,2025-11-28 13:31:09,C10216,221578291146,Dakar,App,CASH_IN,100000,0.0,0,FALSE,,M0000,None,A1915,LEVEL_2,SUCCESS,FALSE,0.07,Android,136404,236404
TXN0411,2025-11-28 14:46:44,C10192,221277901043,Saint-Louis,Agent,P2P,8000,0.015,120,FALSE,,M0000,None,A2704,LEVEL_3,SUCCESS,FALSE,0.18,Android,258887,250767
TXN0965,2025-11-28 16:52:04,C10088,221343524082,Saint-Louis,Agent,AIRTIME,1000,0.0,0,FALSE,,M0000,None,A6833,LEVEL_1,SUCCESS,FALSE,0.11,Web,6804,5804
TXN0231,2025-11-28 19:44:18,C10083,221367837770,Kaolack,USSD,P2P,3000,0.005,15,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.06,Android,102026,99011
TXN0686,2025-11-28 20:03:23,C10202,221740345054,Mbour,USSD,MERCHANT_PAY,8000,0.0,0,FALSE,,M3224,Fashion,,LEVEL_1,SUCCESS,FALSE,0.18,Android,197768,189768
TXN0327,2025-11-28 21:08:32,C10107,221348247710,Ziguinchor,USSD,P2P,15000,0.005,75,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.21,Android,190158,175083
TXN0250,2025-11-28 21:47:58,C10052,221835615951,Touba,App,CASH_IN,50000,0.0,0,FALSE,,M0000,None,A5902,LEVEL_3,SUCCESS,TRUE,0.15,Android,241076,241076
TXN0663,2025-11-28 22:37:13,C10034,221939909169,Kaolack,App,CASH_OUT,5000,0.005,25,FALSE,,M0000,None,A6801,LEVEL_2,SUCCESS,FALSE,0.12,Android,10181,5156
TXN0789,2025-11-29 04:56:12,C10046,221025634216,Thiès,App,P2P,5000,0.005,25,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.11,Android,137905,132880
TXN0272,2025-11-29 05:11:41,C10110,221677378263,Touba,Agent,P2P,3000,0.015,45,FALSE,,M0000,None,A8515,LEVEL_2,SUCCESS,FALSE,0.01,iOS,245154,242109
TXN0917,2025-11-29 05:12:37,C10198,221706540515,Dakar,App,P2P,50000,0.015,750,FALSE,,M0000,None,,LEVEL_3,SUCCESS,FALSE,0.17,Android,199463,148713
TXN0710,2025-11-29 07:14:57,C10020,221278248963,Mbour,USSD,AIRTIME,5000,0.01,50,TRUE,WAVE10,M0000,None,,LEVEL_3,SUCCESS,FALSE,0.26,Android,230856,225806
TXN0297,2025-11-29 08:11:09,C10224,221784473647,Guédiawaye,App,P2P,20000,0.015,300,FALSE,,M0000,None,,LEVEL_0,PENDING,FALSE,0.19,iOS,23839,23839
TXN0077,2025-11-29 15:39:15,C10067,221466889373,Saint-Louis,Agent,CASH_IN,150000,0.0,0,FALSE,,M0000,None,A1224,LEVEL_2,FAILED,FALSE,0.13,Android,78221,78221
TXN0304,2025-11-29 15:50:03,C10208,221029702135,Touba,App,CASH_IN,50000,0.0,0,FALSE,,M0000,None,A4604,LEVEL_1,SUCCESS,FALSE,0.17,Android,132510,182510
TXN0916,2025-11-29 18:38:39,C10242,221309130756,Kaolack,App,CASH_IN,75000,0.0,0,FALSE,,M0000,None,A9989,LEVEL_2,SUCCESS,FALSE,0.14,Android,79073,154073
TXN0564,2025-11-29 19:39:50,C10169,221523124329,Mbour,App,CASH_OUT,30000,0.015,450,FALSE,,M0000,None,A3439,LEVEL_2,SUCCESS,FALSE,0.09,Android,54964,24514
TXN0303,2025-11-29 22:30:34,C10075,221419049663,Guédiawaye,App,AIRTIME,2500,0.0,0,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.18,iOS,153071,150571
TXN0148,2025-11-30 08:31:05,C10216,221578291146,Mbour,Agent,MERCHANT_PAY,5000,0.0,0,FALSE,,M4761,Education,A2174,LEVEL_3,PENDING,FALSE,0.01,iOS,136404,136404
TXN0448,2025-11-30 09:11:25,C10073,221309232719,Touba,USSD,MERCHANT_PAY,12000,0.01,120,FALSE,,M5920,Electronics,,LEVEL_2,SUCCESS,FALSE,0.04,Android,74571,62451
TXN0059,2025-11-30 09:18:55,C10036,221247510799,Kaolack,Agent,MERCHANT_PAY,3000,0.0,0,FALSE,,M0139,Transport,A7211,LEVEL_1,SUCCESS,FALSE,0.15,Web,100005,97005
TXN0502,2025-11-30 10:12:19,C10084,221143634957,Touba,App,BILL_PAY,20000,0.005,100,FALSE,,M9880,Fashion,,LEVEL_3,PENDING,FALSE,0.27,Android,63898,63898
TXN0795,2025-11-30 11:27:16,C10011,221395376724,Rufisque,Agent,AIRTIME,2500,0.01,25,FALSE,,M0000,None,A468,LEVEL_2,SUCCESS,FALSE,0.03,Android,120418,117893
TXN0240,2025-11-30 11:45:19,C10024,221834738299,Touba,App,AIRTIME,10000,0.0,0,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.19,iOS,155459,145459
TXN0796,2025-11-30 12:24:30,C10227,221815371473,Touba,Web,AIRTIME,1500,0.0,0,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.25,Web,142962,141462
TXN0864,2025-11-30 12:40:07,C10059,221676320163,Pikine,USSD,BILL_PAY,15000,0.005,75,FALSE,,M5297,Grocery,,LEVEL_3,SUCCESS,FALSE,0.26,Android,227436,212361
TXN0363,2025-11-30 13:32:57,C10070,221627204653,Saint-Louis,App,CASH_OUT,75000,0.01,750,FALSE,,M0000,None,A7945,LEVEL_2,FAILED,FALSE,0.11,Android,13053,13053
TXN0062,2025-11-30 14:53:38,C10053,221484656482,Mbour,USSD,P2P,5000,0.01,50,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.11,iOS,9526,4476
TXN0691,2025-11-30 16:37:11,C10202,221740345054,Rufisque,USSD,CASH_IN,50000,0.0,0,TRUE,PAYBILL5,M0000,None,A2064,LEVEL_2,SUCCESS,TRUE,0.09,FeaturePhone,189768,189768
TXN0701,2025-11-30 17:52:40,C10237,221787298259,Kaolack,App,BILL_PAY,7500,0.005,38,FALSE,,M8307,Fuel,,LEVEL_2,SUCCESS,FALSE,0.08,Web,146485,138947
TXN0714,2025-11-30 19:00:57,C10201,221303054868,Rufisque,App,P2P,30000,0.015,450,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.15,iOS,200100,169650
TXN0142,2025-11-30 21:45:52,C10228,221210469632,Mbour,USSD,MERCHANT_PAY,1000,0.0,0,FALSE,,M5440,Fuel,,LEVEL_2,SUCCESS,FALSE,0.22,Android,211993,210993
TXN0677,2025-11-30 23:27:24,C10219,221680182422,Rufisque,App,MERCHANT_PAY,20000,0.0,0,FALSE,,M7776,Fashion,,LEVEL_1,FAILED,FALSE,0.03,Android,6335,6335
TXN0115,2025-11-30 23:46:21,C10183,221880592962,Thiès,App,CASH_IN,150000,0.0,0,FALSE,,M0000,None,A8531,LEVEL_1,SUCCESS,FALSE,0.22,Android,230238,380238
TXN0401,2025-11-30 23:58:38,C10081,221507527354,Touba,App,P2P,75000,0.005,375,FALSE,,M0000,None,,LEVEL_2,FAILED,FALSE,0.0,Web,40179,40179
TXN0619,2025-12-01 01:06:38,C10182,221733221418,Rufisque,App,P2P,3000,0.015,45,FALSE,,M0000,None,,LEVEL_3,SUCCESS,FALSE,0.16,Android,172542,169497
TXN0999,2025-12-01 02:19:37,C10062,221872774348,Kaolack,App,P2P,5000,0.0,0,TRUE,NEWUSER,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.07,Web,96230,91230
TXN0628,2025-12-01 09:17:09,C10141,221228421020,Pikine,App,CASH_IN,10000,0.0,0,FALSE,,M0000,None,A5953,LEVEL_1,SUCCESS,FALSE,0.11,Android,31444,41444
TXN0881,2025-12-01 14:05:35,C10054,221366299468,Touba,USSD,P2P,20000,0.005,100,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.32,Android,218200,198100
TXN0373,2025-12-01 15:01:43,C10176,221820377889,Ziguinchor,App,CASH_IN,10000,0.0,0,FALSE,,M0000,None,A7794,LEVEL_3,FAILED,FALSE,0.24,Android,209011,209011
TXN0574,2025-12-01 16:43:47,C10217,221786691251,Pikine,USSD,P2P,50000,0.0,0,TRUE,NEWUSER,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.1,Android,115825,65825
TXN0394,2025-12-01 18:17:56,C10085,221885685574,Touba,Agent,BILL_PAY,10000,0.0,0,TRUE,ZEROFEES,M7201,Fashion,A4167,LEVEL_2,SUCCESS,FALSE,0.27,FeaturePhone,66497,56497
TXN0372,2025-12-01 20:19:34,C10032,221500978820,Ziguinchor,App,P2P,30000,0.0,0,TRUE,NEWUSER,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.16,iOS,222860,192860
TXN0279,2025-12-01 20:50:12,C10182,221733221418,Dakar,App,P2P,8000,0.005,40,FALSE,,M0000,None,,LEVEL_3,SUCCESS,FALSE,0.13,Android,140907,132867
TXN0816,2025-12-01 22:47:27,C10116,221718702621,Ziguinchor,App,CASH_OUT,40000,0.01,400,FALSE,,M0000,None,A384,LEVEL_1,SUCCESS,FALSE,0.0,Android,52637,12237
TXN0141,2025-12-02 00:28:36,C10031,221723430980,Ziguinchor,Agent,P2P,30000,0.005,150,FALSE,,M0000,None,A9900,LEVEL_1,FAILED,FALSE,0.14,Android,15509,15509
TXN0638,2025-12-02 01:32:02,C10004,221026542351,Guédiawaye,Agent,AIRTIME,5000,0.005,25,FALSE,,M0000,None,A061,LEVEL_2,PENDING,FALSE,0.13,Android,14166,14166
TXN0819,2025-12-02 04:28:10,C10129,221232858842,Mbour,App,P2P,8000,0.0,0,TRUE,ZEROFEES,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.13,iOS,41440,33440
TXN0813,2025-12-02 05:21:54,C10025,221737631165,Rufisque,App,MERCHANT_PAY,20000,0.01,200,FALSE,,M9753,Education,,LEVEL_1,SUCCESS,FALSE,0.24,Android,42186,21986
TXN0284,2025-12-02 06:07:25,C10070,221627204653,Guédiawaye,Agent,BILL_PAY,15000,0.005,75,FALSE,,M8857,Electronics,A832,LEVEL_2,SUCCESS,FALSE,0.02,Android,28128,13053
TXN0032,2025-12-02 07:38:40,C10075,221419049663,Ziguinchor,Web,BILL_PAY,15000,0.003,45,FALSE,,M9239,Pharmacy,,LEVEL_1,SUCCESS,FALSE,0.32,Web,168116,153071
TXN0402,2025-12-02 08:15:14,C10116,221718702621,Ziguinchor,Agent,P2P,10000,0.01,100,FALSE,,M0000,None,A6792,LEVEL_1,SUCCESS,FALSE,0.07,Android,22737,12637
TXN0351,2025-12-02 10:09:42,C10040,221244935348,Dakar,Web,CASH_OUT,25000,0.01,250,FALSE,,M0000,None,A9400,LEVEL_2,SUCCESS,FALSE,0.19,Web,319460,294210
TXN0743,2025-12-02 10:40:19,C10113,221755886753,Guédiawaye,App,CASH_OUT,25000,0.01,250,FALSE,,M0000,None,A9243,LEVEL_3,SUCCESS,FALSE,0.07,Android,86924,61674
TXN0993,2025-12-02 11:18:40,C10189,221826137506,Saint-Louis,App,CASH_OUT,25000,0.005,125,FALSE,,M0000,None,A8103,LEVEL_1,SUCCESS,FALSE,0.1,Web,97197,72072
TXN0467,2025-12-02 13:28:17,C10088,221343524082,Rufisque,App,CASH_OUT,5000,0.015,75,FALSE,,M0000,None,A157,LEVEL_0,SUCCESS,FALSE,0.17,iOS,11879,6804
TXN0967,2025-12-02 13:55:28,C10201,221303054868,Touba,Web,P2P,5000,0.005,25,FALSE,,M0000,None,,LEVEL_2,SUCCESS,TRUE,0.12,Web,169650,169650
TXN0418,2025-12-02 17:02:33,C10205,221284511544,Dakar,Agent,CASH_OUT,25000,0.005,125,FALSE,,M0000,None,A6536,LEVEL_2,SUCCESS,FALSE,0.13,Android,217258,192133
TXN0237,2025-12-02 17:41:42,C10156,221502296120,Rufisque,USSD,P2P,8000,0.01,80,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.0,FeaturePhone,169358,161278
TXN0975,2025-12-02 18:42:17,C10102,221027874296,Guédiawaye,App,BILL_PAY,2500,0.0,0,TRUE,ZEROFEES,M1113,Transport,,LEVEL_0,SUCCESS,FALSE,0.08,Android,27855,25355
TXN0892,2025-12-02 20:10:07,C10118,221578091343,Thiès,Agent,P2P,75000,0.01,750,FALSE,,M0000,None,A5711,LEVEL_2,SUCCESS,FALSE,0.16,FeaturePhone,115091,39341
TXN0288,2025-12-02 20:44:53,C10117,221745961586,Ziguinchor,App,CASH_IN,20000,0.0,0,FALSE,,M0000,None,A5712,LEVEL_1,SUCCESS,FALSE,0.17,Android,79701,99701
TXN0460,2025-12-02 21:58:56,C10047,221073375433,Dakar,USSD,P2P,10000,0.01,100,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.02,Android,33921,23821
TXN0332,2025-12-02 22:54:03,C10059,221676320163,Pikine,App,P2P,15000,0.005,75,TRUE,WEEKEND,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.05,FeaturePhone,242511,227436
TXN0546,2025-12-03 00:48:07,C10232,221801624565,Kaolack,Agent,P2P,75000,0.005,375,FALSE,,M0000,None,A8758,LEVEL_1,SUCCESS,FALSE,0.18,Android,158044,82669
TXN0732,2025-12-03 00:53:40,C10156,221502296120,Saint-Louis,App,CASH_IN,50000,0.0,0,FALSE,,M0000,None,A2627,LEVEL_2,SUCCESS,FALSE,0.04,Android,160273,210273
TXN0281,2025-12-03 02:45:09,C10037,221118384251,Pikine,Agent,AIRTIME,500,0.005,2,FALSE,,M0000,None,A8559,LEVEL_2,SUCCESS,FALSE,0.13,Android,50775,50273
TXN0580,2025-12-03 05:34:52,C10077,221586518506,Saint-Louis,App,CASH_IN,5000,0.0,0,TRUE,PAYBILL5,M0000,None,A3237,LEVEL_2,SUCCESS,FALSE,0.21,Android,45421,50421
TXN0633,2025-12-03 05:58:28,C10017,221489325288,Saint-Louis,App,CASH_OUT,10000,0.01,100,FALSE,,M0000,None,A8931,LEVEL_1,SUCCESS,FALSE,0.11,iOS,144298,134198
TXN0660,2025-12-03 06:19:16,C10055,221044369957,Ziguinchor,USSD,P2P,8000,0.015,120,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.11,Android,104069,95949
TXN0891,2025-12-03 06:32:15,C10026,221667010651,Thiès,Agent,BILL_PAY,15000,0.003,45,FALSE,,M5637,Education,A4075,LEVEL_2,SUCCESS,FALSE,0.19,FeaturePhone,102382,87337
TXN0031,2025-12-03 07:53:16,C10113,221755886753,Saint-Louis,App,BILL_PAY,15000,0.003,45,FALSE,,M3291,Electronics,,LEVEL_2,SUCCESS,FALSE,0.07,Android,112119,97074
TXN0921,2025-12-03 10:42:17,C10046,221025634216,Kaolack,Agent,CASH_IN,20000,0.0,0,FALSE,,M0000,None,A4231,LEVEL_2,SUCCESS,FALSE,0.21,Android,132880,152880
TXN0040,2025-12-03 11:15:42,C10144,221178390847,Kaolack,Web,P2P,3000,0.005,15,FALSE,,M0000,None,,LEVEL_1,SUCCESS,TRUE,0.19,Web,16285,16285
TXN0098,2025-12-03 11:30:22,C10053,221484656482,Rufisque,App,CASH_OUT,25000,0.01,250,FALSE,,M0000,None,A814,LEVEL_3,FAILED,FALSE,0.14,Android,4476,4476
TXN0022,2025-12-03 11:54:59,C10145,221007661771,Pikine,Agent,AIRTIME,10000,0.005,50,TRUE,WAVE10,M0000,None,A4594,LEVEL_1,SUCCESS,FALSE,0.1,FeaturePhone,175056,165006
TXN0083,2025-12-03 12:34:02,C10032,221500978820,Dakar,Agent,P2P,15000,0.01,150,TRUE,PAYBILL5,M0000,None,A2832,LEVEL_3,SUCCESS,FALSE,0.24,Android,238010,222860
TXN0547,2025-12-03 15:28:58,C10224,221784473647,Rufisque,Agent,MERCHANT_PAY,15000,0.01,150,FALSE,,M6253,Fuel,A7160,LEVEL_2,SUCCESS,FALSE,0.17,iOS,23839,8689
TXN0591,2025-12-03 18:56:01,C10078,221716572628,Pikine,App,P2P,10000,0.01,100,FALSE,,M0000,None,,LEVEL_2,SUCCESS,FALSE,0.13,FeaturePhone,104351,94251
TXN0244,2025-12-03 23:19:43,C10022,221331509839,Ziguinchor,USSD,P2P,30000,0.01,300,FALSE,,M0000,None,,LEVEL_1,SUCCESS,FALSE,0.19,Android,124701,94401
